date,VXAZN,VIX9D,VIX,VXAPL,VIX_returns,VIX_vol,VIX_ma20,VIX_ma50,VIX_pct_ma20,VIX_pct_ma50,VIX_mean,VIX_std,VIX_zscore,VIX_trend_5d,VIX_trend_21d,regime,regime_0,regime_1,regime_2,regime_3
2013-03-06,29.36,12.22,13.53,32.55,0.0037091988130562026,1.6181630718933933,14.123500000000002,14.4548,0.9579778383545153,0.9360212524559315,16.86337301587302,2.802006276768139,-1.1896379546007887,-0.08146639511201637,-0.07770961145194277,0,1.0,0.0,0.0,0.0
2013-03-07,28.89,11.69,13.06,32.51,-0.0347376201034737,1.6061876164153361,14.106,14.359200000000001,0.9258471572380548,0.9095214218062287,16.84357142857143,2.8112039542108413,-1.3458900493164503,-0.15796260477111534,-0.04810495626822153,0,1.0,0.0,0.0,0.0
2013-03-08,27.84,10.77,12.59,30.53,-0.03598774885145484,1.6094392065601009,14.0605,14.254199999999999,0.8954162369759255,0.883248446072035,16.810714285714287,2.8123436451831574,-1.500781845399056,-0.18033854166666663,-0.061148396718866516,0,1.0,0.0,0.0,0.0
2013-03-11,21.4,11.25,11.56,28.63,-0.08181096108022234,1.634751858765501,13.9875,14.095799999999999,0.8264521894548704,0.8201024418621151,16.7809126984127,2.8280540309393,-1.8461149049117151,-0.17487508922198425,-0.14370370370370367,0,1.0,0.0,0.0,0.0
2013-03-12,23.03,12.48,12.27,29.92,0.06141868512110715,1.644787557529566,13.954000000000002,13.9518,0.8793177583488604,0.8794564142261213,16.758373015873016,2.8413031021829305,-1.579688211519801,-0.08976261127596441,-0.05760368663594473,0,1.0,0.0,0.0,0.0
2013-03-13,22.16,11.42,11.83,29.53,-0.03585982070089644,1.6498031875849268,13.913499999999999,13.734000000000002,0.8502533510619183,0.8613659531090723,16.737420634920635,2.858117971724022,-1.7170112232842754,-0.12564671101256464,-0.0857805255023184,0,1.0,0.0,0.0,0.0
2013-03-14,23.07,11.08,11.3,28.65,-0.04480135249366013,1.6553799233574955,13.829500000000001,13.5996,0.8170938934885571,0.8309067913762169,16.720198412698412,2.877765352945445,-1.8834747618150105,-0.13476263399693722,-0.10601265822784811,0,1.0,0.0,0.0,0.0
2013-03-15,21.57,10.5,11.3,28.08,0.0,1.652354819902361,13.761500000000002,13.531999999999998,0.8211314173600262,0.8350576411469112,16.706309523809523,2.895461256497705,-1.867166936417202,-0.102462271644162,-0.1294298921417565,0,1.0,0.0,0.0,0.0
2013-03-18,25.76,13.46,13.36,29.49,0.18230088495575214,1.7680069139672256,13.8065,13.508,0.9676601600695325,0.9890435297601422,16.69857142857143,2.901806475211783,-1.1505148455248972,0.15570934256055358,0.055292259083728146,0,1.0,0.0,0.0,0.0
2013-03-19,27.95,14.84,14.39,29.55,0.0770958083832336,1.7815497630620887,13.910500000000003,13.519200000000001,1.0344703641134394,1.0644120953902596,16.69448412698413,2.9043388567741837,-0.7934625540022878,0.1727791361043196,0.1548956661316212,1,0.0,1.0,0.0,0.0
2013-03-20,27.93,13.65,12.67,29.74,-0.11952744961779016,1.8380864070553042,13.809999999999999,13.4968,0.9174511223750906,0.9387410349119791,16.68734126984127,2.912034733557894,-1.3795650249449198,0.07100591715976323,0.02924451665312744,0,1.0,0.0,0.0,0.0
2013-03-21,28.07,16.01,13.99,29.0,0.10418310970797151,1.749185182464437,13.748499999999998,13.5042,1.017565552605739,1.0359739932761658,16.683174603174603,2.915150738121132,-0.9238543201064118,0.2380530973451327,-0.04700272479564027,1,0.0,1.0,0.0,0.0
2013-03-22,28.65,15.23,13.57,28.92,-0.030021443888491817,1.7482359414534816,13.7185,13.499399999999998,0.9891752013704121,1.0052298620679438,16.67519841269841,2.9209252545979125,-1.063087255591504,0.20088495575221232,-0.10840998685939551,0,1.0,0.0,0.0,0.0
2013-03-25,29.74,14.22,13.74,29.21,0.012527634487840889,1.7305268557623361,13.456,13.5044,1.0211058263971462,1.017446165694144,16.66968253968254,2.925164193030905,-1.0015446471901988,0.02844311377245523,-0.03034580098800277,0,1.0,0.0,0.0,0.0
2013-03-26,29.26,11.75,12.77,27.95,-0.07059679767103355,1.2396393036331181,13.251,13.4926,0.963700852765829,0.9464447178453375,16.658571428571427,2.9346603580637045,-1.3250499049699624,-0.11257817929117453,-0.32754081095313314,0,1.0,0.0,0.0,0.0
2013-03-27,29.76,12.29,13.15,29.55,0.029757243539545897,1.1980573647940336,13.172,13.485200000000003,0.9983297904646219,0.9751431198647404,16.651944444444446,2.940708066632671,-1.1908507628417642,0.037884767166535216,-0.22050978067575577,0,1.0,0.0,0.0,0.0
2013-03-28,30.19,11.03,12.7,31.08,-0.034220532319391705,1.1240540397172893,13.0315,13.4682,0.974561639105245,0.9429619399771313,16.64575396825397,2.9473977696497276,-1.3387246230843453,-0.09220872051465334,-0.13781398506449427,0,1.0,0.0,0.0,0.0
2013-04-01,32.59,12.97,13.58,35.75,0.06929133858267722,1.1359770588738283,12.9425,13.471400000000001,1.0492563260575622,1.0080615229300591,16.637777777777778,2.95298063719521,-1.035488597271029,0.0007369196757553986,-0.1244358478401032,0,1.0,0.0,0.0,0.0
2013-04-02,32.69,11.62,12.78,35.09,-0.05891016200294552,1.151804243527444,12.881,13.455599999999999,0.9921589938669357,0.9497904218318024,16.627103174603175,2.96206680919649,-1.2987901429700588,-0.06986899563318782,-0.16796875,0,1.0,0.0,0.0,0.0
2013-04-03,33.03,14.3,14.21,35.54,0.11189358372456981,1.1809959302923865,12.9175,13.490599999999999,1.100058060770273,1.0533260195988319,16.622063492063493,2.965105110224593,-0.8134833007254807,0.11276429130775267,0.014275517487509104,1,0.0,1.0,0.0,0.0
2013-04-04,33.71,13.62,13.89,36.16,-0.022519352568613704,1.1754664356126159,12.9355,13.5198,1.0737891848015153,1.0273820618648206,16.615674603174604,2.9692640544706292,-0.9179630215341512,0.056273764258555126,0.030415430267062282,1,0.0,1.0,0.0,0.0
2013-04-05,34.32,13.59,13.92,37.71,0.002159827213822796,1.1754828732406601,12.9785,13.549,1.0725430519705668,1.0273820946195291,16.60884920634921,2.9734896171113987,-0.9042739516814914,0.09606299212598435,0.02882483370288247,1,0.0,1.0,0.0,0.0
2013-04-08,35.41,13.15,13.19,38.28,-0.052442528735632266,1.184379424584158,13.008500000000002,13.559000000000001,1.0139524157281776,0.9727856036580868,16.59904761904762,2.9806920313533567,-1.143710112681374,-0.028718703976435944,0.009954058192955584,0,1.0,0.0,0.0,0.0
2013-04-09,35.4,12.42,12.84,36.93,-0.02653525398028811,1.1809018905027433,13.0725,13.558000000000002,0.9822145725760184,0.9470423366278211,16.584761904761905,2.9900695442317025,-1.2523996012019583,0.0046948356807512415,0.019857029388403502,0,1.0,0.0,0.0,0.0
2013-04-10,36.18,11.47,12.36,36.42,-0.03738317757009346,1.1500908740832478,13.077000000000002,13.5338,0.9451709107593483,0.9132690005763348,16.56753968253968,3.0018786114072644,-1.4016355180222329,-0.13019000703729777,0.0692041522491349,0,1.0,0.0,0.0,0.0
2013-04-11,36.46,11.05,12.24,36.03,-0.009708737864077555,1.1328663904822052,13.0975,13.5124,0.9345294903607558,0.9058346407743999,16.541468253968258,3.0108421322952017,-1.428659512841743,-0.11879049676025921,-0.0024449877750610804,0,1.0,0.0,0.0,0.0
2013-04-12,37.35,11.37,12.06,36.1,-0.014705882352941124,1.1262570626442896,13.135500000000002,13.4672,0.9181226447413496,0.8955090887489605,16.508412698412698,3.0141464372751225,-1.475844916955725,-0.13362068965517238,0.019442096365173356,0,1.0,0.0,0.0,0.0
2013-04-15,40.8,20.67,17.27,41.0,0.4320066334991708,1.8491829849888162,13.434000000000001,13.527000000000001,1.285544141729939,1.2767058475641309,16.4975,3.0063502014680092,0.2569560923483854,0.309325246398787,0.5283185840707962,1,0.0,1.0,0.0,0.0
2013-04-16,39.33,14.41,13.96,38.39,-0.19166184134336994,1.9963852300755243,13.463999999999999,13.548200000000001,1.0368389780154488,1.0303951816477466,16.48464285714286,3.0102595273072055,-0.8386794674149739,0.08722741433021808,0.23539823008849559,1,0.0,1.0,0.0,0.0
2013-04-17,40.98,18.77,16.51,45.56,0.18266475644699143,1.9967656513434238,13.569999999999999,13.585,1.216654384672071,1.2153110047846891,16.472579365079362,3.0040111454196996,0.012456889508448038,0.335760517799353,0.2357784431137726,1,0.0,1.0,0.0,0.0
2013-04-18,43.36,19.3,17.56,45.22,0.0635978195033311,1.9921743631193813,13.814499999999999,13.661800000000001,1.271128162438018,1.2853357537074175,16.464682539682542,2.998499674374836,0.3652885040068653,0.4346405228758168,0.2202918693537177,1,0.0,1.0,0.0,0.0
2013-04-19,41.48,15.25,14.97,43.5,-0.14749430523917983,2.0183628440188426,13.863499999999998,13.693,1.0798138998088507,1.0932593295844593,16.450833333333335,2.997306576436519,-0.4940546772809237,0.24129353233830853,0.18153117600631408,1,0.0,1.0,0.0,0.0
2013-04-22,43.22,14.85,14.39,42.71,-0.03874415497661987,1.9992937327438143,13.904499999999999,13.710799999999999,1.0349167535689885,1.0495375908043296,16.433968253968253,2.9968964236838707,-0.6820283269769291,-0.1667631731325998,0.028591851322373074,1,0.0,1.0,0.0,0.0
2013-04-23,42.94,13.09,13.48,43.28,-0.06323835997220295,2.0105422935237454,13.891499999999999,13.72,0.9703775690170249,0.9825072886297376,16.414603174603176,3.000166170907839,-0.9781468783494668,-0.034383954154727836,-0.0066322770817980325,1,0.0,1.0,0.0,0.0
2013-04-24,43.0,13.32,13.61,30.33,0.009643916913946615,2.010457520056208,13.9335,13.733400000000001,0.9767825743711199,0.9910146067252099,16.399404761904762,3.0046487293711555,-0.9283630178255674,-0.17565112053301046,-0.009461426491994218,1,0.0,1.0,0.0,0.0
2013-04-25,40.05,13.0,13.62,28.63,0.0007347538574578039,1.9911614872062469,13.956999999999999,13.753,0.97585440997349,0.9903293826801425,16.378174603174603,3.0053139923312564,-0.9177658674643365,-0.22437357630979493,0.06656225528582604,1,0.0,1.0,0.0,0.0
2013-04-26,29.15,12.85,13.61,26.57,-0.0007342143906020615,1.9900972096269045,14.002500000000001,13.765600000000001,0.9719692911980002,0.9886964607427209,16.360357142857143,3.0083734853441135,-0.9142339394546763,-0.0908483633934537,0.03498098859315579,1,0.0,1.0,0.0,0.0
2013-04-29,30.98,13.5,13.71,28.58,0.0073475385745775945,1.9841146811930577,14.009,13.786599999999998,0.978656577914198,0.9944438802895568,16.348015873015875,3.012856123955079,-0.8755864085381087,-0.047255038220986756,0.07952755905511832,1,0.0,1.0,0.0,0.0
2013-04-30,29.91,13.37,13.52,28.69,-0.013858497447118978,1.9738199593366519,14.046000000000001,13.8078,0.9625516161184677,0.9791567085270644,16.33722222222222,3.018112293299334,-0.9334385034237725,0.0029673590504450953,-0.004418262150220897,1,0.0,1.0,0.0,0.0
2013-05-01,30.78,15.03,14.49,29.22,0.07174556213017746,1.9713294069043266,14.059999999999999,13.851399999999998,1.0305832147937413,1.046103642953059,16.329960317460316,3.0203546529334786,-0.6091868435626521,0.0646583394562823,0.1338028169014085,1,0.0,1.0,0.0,0.0
2013-05-02,29.72,13.03,13.59,27.38,-0.06211180124223603,1.9528685625825957,14.044999999999998,13.829600000000001,0.9676041295834817,0.9826748423670966,16.315833333333334,3.024826046165952,-0.9011537495812034,-0.0022026431718060735,-0.04363124560168907,1,0.0,1.0,0.0,0.0
2013-05-03,27.94,11.68,12.85,26.11,-0.054451802796173676,1.9614928916818621,13.991499999999998,13.7822,0.9184147518136012,0.9323620321864434,16.30095238095238,3.0326366655331367,-1.1379379601168627,-0.0558412931667891,-0.0748740100791937,0,1.0,0.0,0.0,0.0
2013-05-06,28.86,11.64,12.66,27.52,-0.01478599221789878,1.9624305375747106,13.964999999999998,13.752,0.9065520945220195,0.9205933682373473,16.28420634920635,3.041066035873505,-1.191755228743445,-0.07658643326039394,-0.09051724137931028,0,1.0,0.0,0.0,0.0
2013-05-07,27.81,11.73,12.83,27.46,0.013428120063191162,1.9526896317114588,13.964500000000001,13.628800000000002,0.9187582799240932,0.9413888236675275,16.265436507936506,3.04775003679625,-1.1272041560034847,-0.05103550295857984,-0.027293404094010598,0,1.0,0.0,0.0,0.0
2013-05-08,27.34,11.27,12.66,26.69,-0.013250194855806696,1.9505243375637904,13.979499999999998,13.5446,0.9056117886905828,0.9346898394932297,16.239642857142858,3.0506591723572174,-1.1733997981744055,-0.1262939958592133,-0.014018691588784993,0,1.0,0.0,0.0,0.0
2013-05-09,26.7,11.97,13.13,26.72,0.03712480252764627,1.9468765849416378,14.023999999999997,13.512599999999999,0.9362521391899603,0.9716856859523705,16.2165873015873,3.0521241150818565,-1.0112915416300226,-0.03384841795437821,0.062297734627831725,0,1.0,0.0,0.0,0.0
2013-05-10,26.62,11.15,12.59,26.28,-0.041127189642041206,1.9537548181738515,14.0505,13.4542,0.8960535212270027,0.935767269700168,16.190952380952382,3.0553585423689276,-1.1785694971695322,-0.020233463035019494,0.028594771241829964,0,1.0,0.0,0.0,0.0
2013-05-13,26.48,13.08,12.55,26.58,-0.003177124702144485,1.9524951805966317,13.8145,13.398,0.9084657425169206,0.9367069711897299,16.16107142857143,3.053993539075106,-1.1824096489952076,-0.008688783570300118,0.04063018242122718,0,1.0,0.0,0.0,0.0
2013-05-14,25.43,13.33,12.77,26.82,0.017529880478087456,1.2032759542340412,13.755,13.373199999999999,0.9283896764812795,0.9548948643555769,16.137023809523807,3.0567516987220613,-1.1015038646846789,-0.004676539360872978,-0.2605674580196873,0,1.0,0.0,0.0,0.0
2013-05-15,27.27,13.63,12.81,30.22,0.003132341425215346,1.0092918809335174,13.570000000000002,13.3598,0.9439941046425938,0.9588466893216965,16.10892857142857,3.054656044248629,-1.0799672773764049,0.011848341232227444,-0.08237822349570201,0,1.0,0.0,0.0,0.0
2013-05-16,27.23,13.27,13.07,29.7,0.020296643247462942,0.7606960260413491,13.345499999999998,13.3506,0.9793563373421754,0.9789822180276542,16.074007936507936,3.0387927803145676,-0.9885530714591763,-0.004569687738004591,-0.208358570563295,1,0.0,1.0,0.0,0.0
2013-05-17,26.58,12.6,12.45,28.9,-0.047436878347360434,0.7217235883813959,13.2195,13.3384,0.9417905367071371,0.9333953097822827,16.03623015873016,3.0243439370559266,-1.1857878050144013,-0.011119936457505974,-0.291002277904328,0,1.0,0.0,0.0,0.0
2013-05-20,27.27,13.14,13.02,28.35,0.04578313253012056,0.569964983637489,13.151,13.347000000000001,0.9900387803208881,0.9755001123848055,15.99952380952381,3.004451506682499,-0.9917030788803731,0.03745019920318726,-0.1302605210420842,1,0.0,1.0,0.0,0.0
2013-05-21,26.96,13.56,13.37,28.8,0.026881720430107503,0.567804151954493,13.145499999999998,13.383199999999999,1.0170780875584802,0.9990136888038735,15.955396825396827,2.960594091020398,-0.8732696026241629,0.04698512137823019,-0.0708825573314803,1,0.0,1.0,0.0,0.0
2013-05-22,26.76,14.05,13.82,28.47,0.03365744203440557,0.5363680641140225,13.156,13.414200000000001,1.0504712678625723,1.030251524503884,15.91063492063492,2.9065633232812957,-0.7192807064924862,0.0788446526151445,0.02522255192878342,1,0.0,1.0,0.0,0.0
2013-05-23,27.04,14.07,14.07,28.39,0.01808972503617956,0.5387305509270339,13.1785,13.458999999999998,1.0676480631331335,1.0453971320306117,15.879126984126984,2.8831224827858493,-0.627488771264027,0.07651109410864576,0.033798677443056535,1,0.0,1.0,0.0,0.0
2013-05-24,26.64,13.19,13.99,27.31,-0.005685856432125047,0.5393994114380284,13.1975,13.5128,1.0600492517522258,1.0353146646142917,15.845436507936508,2.8551501324489754,-0.6498560222278142,0.12369477911646598,0.027165932452276165,1,0.0,1.0,0.0,0.0
2013-05-28,27.85,15.6,14.48,27.86,0.03502501786990719,0.5513502523962259,13.236,13.5764,1.09398609851919,1.0665566718717776,15.814285714285715,2.826801700561834,-0.47201249172183596,0.11213517665130568,0.0639235855988245,1,0.0,1.0,0.0,0.0
2013-05-29,28.05,15.76,14.83,27.72,0.024171270718231996,0.5558790298271348,13.301499999999999,13.605800000000002,1.1149118520467618,1.0899763336224255,15.78765873015873,2.804165312922292,-0.34151293639700925,0.10919970082273744,0.08169219547775342,1,0.0,1.0,0.0,0.0
2013-05-30,27.56,14.69,14.53,27.54,-0.020229265003371633,0.558935562319078,13.3035,13.608600000000001,1.0921937835907845,1.0677071851623237,15.758968253968254,2.7796962571221475,-0.44212321789454073,0.05137481910274966,0.0747041420118344,1,0.0,1.0,0.0,0.0
2013-05-31,27.98,16.7,16.3,27.23,0.12181693048864428,0.6541706872666683,13.439000000000002,13.681199999999999,1.2128878636803333,1.1914159576645325,15.740198412698414,2.759860763622201,0.2028368947739491,0.1584932480454868,0.12491373360938574,1,0.0,1.0,0.0,0.0
2013-06-03,28.96,17.24,16.28,28.34,-0.0012269938650306678,0.6060402788385492,13.610499999999998,13.727,1.1961353366885863,1.1859838274932615,15.709007936507936,2.7084891276356653,0.21081571185427067,0.16368834882058625,0.19793966151582065,1,0.0,1.0,0.0,0.0
2013-06-04,28.92,16.89,16.27,27.96,-0.0006142506142506887,0.5617445709492247,13.791000000000002,13.781,1.1797549126241749,1.180610986140338,15.678095238095237,2.6567579662615386,0.22279212838407805,0.12361878453038666,0.26614785992217893,1,0.0,1.0,0.0,0.0
2013-06-05,29.8,18.54,17.5,28.53,0.07559926244622006,0.5940217675169172,14.0245,13.856200000000001,1.2478163214374844,1.262972532151672,15.641746031746031,2.567055478882306,0.7238853945856485,0.18004045853000683,0.382306477093207,1,0.0,1.0,0.0,0.0
2013-06-06,29.83,17.25,16.63,29.48,-0.04971428571428582,0.6364627467451951,14.223000000000003,13.9334,1.1692329325739996,1.1935349591628748,15.604087301587303,2.4808900617170306,0.41352606237725004,0.14452856159669647,0.2961808261886203,1,0.0,1.0,0.0,0.0
2013-06-07,29.45,14.21,15.14,29.06,-0.08959711365002998,0.7251682278857494,14.323500000000001,13.973199999999999,1.0570042238279749,1.0835027051784847,15.566230158730157,2.4137229832864358,-0.17658619555000354,-0.07116564417177917,0.19589257503949442,1,0.0,1.0,0.0,0.0
2013-06-10,29.47,15.16,15.44,27.94,0.01981505944517825,0.7193267648736078,14.466,14.027999999999999,1.0673302917185123,1.1006558311947534,15.539563492063492,2.3774334582790124,-0.041878560982129234,-0.051597051597051746,0.17593297791317575,1,0.0,1.0,0.0,0.0
2013-06-11,28.66,17.47,17.07,27.13,0.10556994818652865,0.769039067122142,14.691999999999998,14.0978,1.161856792812415,1.210827221268567,15.521111111111113,2.347125298506701,0.6599089063861776,0.049170251997541436,0.35583796664019074,1,0.0,1.0,0.0,0.0
2013-06-12,29.08,19.1,18.59,27.23,0.08904510837727009,0.8059847451075045,14.982999999999999,14.214,1.240739504772075,1.3078654847333615,15.510634920634923,2.3273510568638818,1.3231201499590433,0.06228571428571428,0.48127490039840626,2,0.0,0.0,1.0,0.0
2013-06-13,28.58,15.62,16.41,26.13,-0.11726734803657879,0.9361380321756257,15.163,14.258,1.0822396623359494,1.1509328096507225,15.482261904761906,2.2717483751812746,0.4083806575471042,-0.013229104028863459,0.2850430696945967,1,0.0,1.0,0.0,0.0
2013-06-14,28.92,16.9,17.15,26.42,0.04509445460085315,0.941455867411317,15.366999999999999,14.3232,1.1160278518904145,1.1973581322609472,15.462658730158731,2.2355274417537374,0.7547844138820206,0.13276089828269466,0.3387978142076502,1,0.0,1.0,0.0,0.0
2013-06-17,28.25,17.24,16.8,25.16,-0.020408163265306034,0.9494609400459847,15.5845,14.3808,1.077994160864962,1.1682242990654206,15.433015873015872,2.166745322040839,0.6308928479405128,0.08808290155440424,0.2853863810252486,1,0.0,1.0,0.0,0.0
2013-06-18,27.61,17.62,16.61,24.4,-0.01130952380952388,0.9281431578431344,15.764000000000001,14.449199999999998,1.053666582085765,1.149544611466379,15.412896825396825,2.131764681815857,0.5615550275387202,-0.02694786174575281,0.334136546184739,1,0.0,1.0,0.0,0.0
2013-06-19,27.62,17.62,16.64,24.4,0.0018061408789886713,0.9225205054497905,15.9275,14.5252,1.0447339507141735,1.1455952413736128,15.39515873015873,2.1025682395104686,0.5920574878136183,-0.1048951048951049,0.2780337941628266,1,0.0,1.0,0.0,0.0
2013-06-20,31.01,23.4,20.49,27.83,0.23137019230769207,1.1926941781225144,16.261000000000003,14.687800000000003,1.2600701063895206,1.395035335448467,15.403769841269842,2.1189743428232375,2.4003264484804783,0.2486288848263254,0.5325355272999253,3,0.0,0.0,0.0,1.0
2013-06-21,30.43,20.56,18.9,28.23,-0.07759882869692536,1.2415486792685793,16.502499999999998,14.821000000000002,1.1452810180275717,1.275217596653397,15.405833333333334,2.1221350267396533,1.6465336195100344,0.10204081632653073,0.36758321273516636,2,0.0,0.0,1.0,0.0
2013-06-24,32.09,22.32,20.11,30.64,0.06402116402116409,1.2518376536019502,16.808500000000002,14.982000000000001,1.1964184787458725,1.342277399546122,15.417222222222222,2.1396466696025835,2.1932489342501635,0.1970238095238095,0.4292821606254442,3,0.0,0.0,0.0,1.0
2013-06-25,31.19,18.98,18.47,29.63,-0.08155146693187476,1.2981688252446382,17.008000000000003,15.005999999999998,1.085959548447789,1.2308409969345595,15.410833333333334,2.1280405713493655,1.4375509131984654,0.11198073449729073,0.3202287348105788,2,0.0,0.0,1.0,0.0
2013-06-26,30.66,17.02,17.21,29.94,-0.06821873308067128,1.3283914604541858,17.127000000000002,15.071,1.0048461493548198,1.1419282064892842,15.407261904761905,2.1242444269240868,0.848649087830475,0.03425480769230771,0.18853591160221006,1,0.0,1.0,0.0,0.0
2013-06-27,30.99,16.1,16.86,30.67,-0.020337013364323142,1.3319662274389654,17.2435,15.078,0.9777597355525269,1.1181854357341823,15.39329365079365,2.1028809362759753,0.6974747470980277,-0.1771595900439238,0.1368846931894807,1,0.0,1.0,0.0,0.0
2013-06-28,30.63,15.98,16.86,30.18,0.0,1.3281463690465918,17.271499999999996,15.064,0.9761746229337349,1.1192246415294742,15.381944444444445,2.087095187957816,0.7081878987042295,-0.10793650793650789,0.1603578802477632,1,0.0,1.0,0.0,0.0
2013-07-01,33.54,16.07,16.37,30.29,-0.029062870699881338,1.2700952420527956,17.276,15.092,0.9475573049316972,1.084680625496952,15.36972222222222,2.072142183660948,0.48272641986880654,-0.1859771258080556,0.004294478527607337,1,0.0,1.0,0.0,0.0
2013-07-02,33.48,15.56,16.44,29.23,0.004276114844227186,1.2700012581010216,17.284499999999998,15.133,0.9511411958691315,1.0863675411352673,15.356746031746031,2.0550221562638575,0.5271252015225886,-0.10990795885219262,0.00982800982800991,1,0.0,1.0,0.0,0.0
2013-07-03,33.54,15.94,16.2,29.06,-0.014598540145985495,1.2714780639499144,17.2195,15.1874,0.9407938674177531,1.0666736900325269,15.353253968253968,2.052828707946578,0.4124776843134768,-0.058686809994189515,-0.004302397049784856,1,0.0,1.0,0.0,0.0
2013-07-05,33.98,13.08,14.89,29.75,-0.08086419753086416,1.2739847352813873,17.1325,15.213,0.8691084196702175,0.9787681588115429,15.345674603174604,2.0509910006950984,-0.22217289252862235,-0.11684460260972707,-0.14914285714285713,1,0.0,1.0,0.0,0.0
2013-07-08,35.53,14.22,14.78,30.32,-0.007387508394895992,1.263552186518196,17.1145,15.236199999999998,0.8635951970551287,0.9700581509825286,15.338214285714285,2.04960990985751,-0.2723514767515409,-0.12336892052194548,-0.11124473842453397,1,0.0,1.0,0.0,0.0
2013-07-09,34.97,13.45,14.35,31.01,-0.029093369418132564,1.2280218057357128,17.06,15.251,0.8411488862837047,0.9409219067602125,15.325714285714286,2.0459755185306463,-0.47689440898834046,-0.12339645693341483,-0.05217965653896972,1,0.0,1.0,0.0,0.0
2013-07-10,35.3,13.51,14.21,30.59,-0.009756097560975507,1.2263286966978695,16.916999999999998,15.261000000000001,0.8399834486019981,0.9311316427494921,15.314246031746032,2.044089289364512,-0.5402141860883832,-0.13564476885644772,-0.07966321243523311,1,0.0,1.0,0.0,0.0
2013-07-11,36.58,13.04,14.01,29.67,-0.014074595355383579,1.1634389721547875,16.688000000000002,15.270800000000001,0.8395254074784275,0.9174372004086229,15.298492063492063,2.038753844627336,-0.6319998203253353,-0.13518518518518519,-0.17926186291739898,1,0.0,1.0,0.0,0.0
2013-07-12,36.86,12.33,13.84,29.57,-0.012134189864382527,1.109811245329008,16.5595,15.2578,0.8357740269935686,0.9070770360078124,15.279126984126984,2.0292795101775636,-0.7091812522174727,-0.07051712558764278,-0.2555137170521786,1,0.0,1.0,0.0,0.0
2013-07-15,39.06,13.05,13.79,30.92,-0.0036127167630057855,1.041405099857887,16.3915,15.261800000000001,0.8412896928286001,0.9035631445832076,15.262619047619047,2.0243803551770463,-0.7274418781297931,-0.06698240866035188,-0.15965874466788554,1,0.0,1.0,0.0,0.0
2013-07-16,38.06,13.62,14.42,30.15,0.045685279187817285,1.0417748219604057,16.2725,15.293199999999999,0.886157627899831,0.9429027280098345,15.247103174603174,2.0157424119630116,-0.41032185942732,0.004878048780487809,-0.15918367346938767,1,0.0,1.0,0.0,0.0
2013-07-17,37.23,12.57,13.78,29.27,-0.044382801664355154,1.0491425009280593,16.131,15.3156,0.854255780794743,0.8997362166679725,15.235357142857143,2.0156325985509786,-0.7220349303257886,-0.030260380014074717,-0.1797619047619048,1,0.0,1.0,0.0,0.0
2013-07-18,37.35,12.48,13.77,28.74,-0.0007256894049346707,1.0492947910813148,15.9875,15.3344,0.8612978889757622,0.8979810100166944,15.222103174603173,2.014237357597421,-0.7209195922844168,-0.017130620985010725,-0.1709813365442504,1,0.0,1.0,0.0,0.0
2013-07-19,37.21,11.61,12.54,30.2,-0.08932461873638342,1.0865252983956624,15.59,15.332,0.804361770365619,0.8178972084529088,15.206468253968254,2.0197184892659568,-1.320217776952347,-0.09393063583815031,-0.24639423076923084,0,1.0,0.0,0.0,0.0
2013-07-22,37.08,11.79,12.29,29.88,-0.019936204146730474,0.6336904788294115,15.2595,15.315199999999999,0.8053999148071693,0.8024707480150439,15.191111111111113,2.027138670834963,-1.4311359912620916,-0.10877447425670772,-0.4001952171791118,0,1.0,0.0,0.0,0.0
2013-07-23,35.59,12.58,12.66,30.23,0.030105777054515892,0.6271451011843723,14.887,15.3166,0.8504063948411366,0.8265541961009624,15.180039682539682,2.033328576010963,-1.2393666780031989,-0.12205270457697637,-0.3301587301587301,0,1.0,0.0,0.0,0.0
2013-07-24,36.1,13.13,13.18,23.46,0.041074249605055346,0.5933954168014529,14.622499999999999,15.3292,0.9013506582321765,0.8597969887534901,15.167777777777777,2.0360446730320176,-0.9762937936021009,-0.04354136429608124,-0.3446046742913973,1,0.0,1.0,0.0,0.0
2013-07-25,37.58,12.82,12.97,23.92,-0.01593323216995446,0.5483982818442379,14.410499999999999,15.333200000000001,0.9000381666146214,0.8458769206688753,15.145357142857144,2.028974058118207,-1.0721463560133935,-0.058097312999273676,-0.29778018408229556,0,1.0,0.0,0.0,0.0
2013-07-26,26.15,11.97,12.72,22.92,-0.01927525057825752,0.5149913300113874,14.2035,15.331399999999999,0.8955539127679798,0.8296698279348267,15.114603174603175,2.006555849152703,-1.1933897457249099,0.014354066985646119,-0.26089482858803026,0,1.0,0.0,0.0,0.0
2013-07-29,26.5,13.23,13.39,23.6,0.05267295597484267,0.5631302113415482,14.030000000000001,15.337800000000001,0.9543834640057021,0.8730065589589119,15.090992063492063,1.9915885389069312,-0.8540880961414046,0.0895036615134257,-0.20581257413997622,1,0.0,1.0,0.0,0.0
2013-07-30,25.97,13.53,13.39,23.26,0.0,0.5631302113415482,13.881,15.3566,0.9646279086521145,0.87193779873149,15.074563492063492,1.9884619894793687,-0.8471690688462965,0.05766192733017372,-0.20581257413997622,1,0.0,1.0,0.0,0.0
